71013645	74337827	74428429	69577870	74432495	70951910	74100671	74546119	72839265	70972356	71345155	75591296	72822070	72917518	70284096	71887972	74551948	71857084	72951123	77005451	73472556	73651167	74299578	81440553	73217310	77096585	73034665	75427894	74553894	76614973	68637521	76804840	76849212	74467773	71676773	68532463	78219637	74926475	76935630	73272690	68835744	82142869	73717449	73703786	71394048	77000997	73995380	78520054	72706570	70814784	76226663	71586826	73045244	76838601	71733909	71913096	77826495	81073866	74033869	74423710	73107463	75061876	75830862	73086292	79738921	76367352	76986594	76638276	73596884	75991439	72638121	71659068	73329592	70485967	76084082	72307192	74101440	77611846	68943487	70515732	76816255	73410920	74709797	71691424	77056465	74202324	75511212	77550341	73405721	76317527	76239578	72420782	75130221	70774554	71553745	76020738	75297751	78220513	77426537	73401275	79764907	75853723	73339174	76402757	72520389	71526149	78531776	77224862	70635549	80785697	76764129	73549614	72121103	75496291	72554836	80595550	75922405	73145768	72313940	74905949	71981718	83468924	77972293	74669739	71788755	71776023	73715056	79087753	72336057	73760418	73975574	74745747	79120352	69796318	76685809	75244993	71975564	78608629	76003612	74737390	75761810	73140950	71407875	72404057	71290270	74934108	73788629	71672205	71351491	75839294	78064295	70988577	71018988	75534404	73585059	78501697	76428364	72789498	75976956	80118636	73461668	71299101	77615889	73190314	74556600	77522638	74187915	80269437	72178430	75689836	74228611	75939169	78210511	75696269	74818119	74199948	67882432	72968155	74024318	77208938	80278062	74243038	78232460	72337309	74736216	73207161	74321537	78079146	80026233	78145523	78571133	74590264	71116508	74951531	71051918	75171267	77396158	74930544	69733949	71089797	74704691	74358269	75408958	73833517	74793017	71903534	77100202	72450511	74990157	74576056	72503078	76984326	74245897	77346684	73403308	71051766	72847807	80798028	73749750	75607185	73035683	70758555	76428751	69342685	79691121	76389513	79688121	70029770	76206245	74740195	77017554	78555098	72183533	77254949	76167574	74978955	74159800	81403488	70857044	69302660	78328555	74343805	72798871	78345948	73609074	74341828	82495255	77484579	75400029	75415675	71313240	73949997	74613821	75941303	76263601	75591578	72279226	75018014	76407052	76294685	74367847	72287204	70529416	76062655	75610031	73373633	73414821	74726236	70385489	72628478	72365886	70915962	79819408	71766293	72881729	73870893	73023600	72537431	79574401	69338790	75314540	76042224	77248661	76856914	76402922	76120224	76726287	75983056	68172667	81711811	74362018	72978000	76479759	71792437	71640997	81516151	73307957	77424423	75044036	75681832
77212695	76033437	80287474	75420036	79044535	71511307	80695648	81105430	80045859	76967609	76793911	81722185	78640613	73349531	75443465	79104114	81613345	76054007	78722916	80363719	76591435	76724884	78321298	85029541	81983560	83953007	76948134	81068518	77638831	79054634	75148663	79625475	77781296	77532905	78685135	73798985	77827932	77070106	78204228	82601342	76277737	84527772	81063508	78194873	77526343	78461698	78192334	83041197	77116863	79581834	81309149	73068551	76836957	84257454	80601362	77667624	83343628	87026999	76413158	80435826	79653264	80868835	78948726	76551782	86439799	78396197	82667203	83491943	78554382	79313013	79639800	79044787	79537128	77588728	80326320	78052234	79581345	78187221	75179044	78245978	81944852	78457967	79769542	78048047	81399123	79277558	80761270	80571641	83412851	85227888	82763015	77389638	80124073	78497539	73612016	78810175	78844065	82434983	83761579	82605881	81150857	80152744	78544950	79942549	78605743	81893090	84187161	82596156	74618341	85975033	81929253	76401435	75600829	82824297	79641034	84254925	80088591	78392704	76661689	78659874	78625223	84920864	79894767	81109400	78529570	74740200	82821052	81785306	73043723	81145154	75715112	79385593	78602256	76432668	80434807	80281610	75645194	79318158	80983778	80538429	81536910	79652435	75390352	77099919	77547262	82023541	79115932	76720836	77883690	78236153	80976184	77388211	72051687	79580971	80110470	83739956	82650380	77805272	81649846	84604254	76815142	78957300	85547437	76899629	77161288	81605578	79524466	84131992	80606581	80618010	82071586	79297676	80761610	81863864	80360005	82903716	73733736	75936576	78881868	82747080	85155668	81500218	80351830	74984769	81579259	75596472	80933241	80780220	84633668	83322813	82994240	78935906	73219172	78191700	77168644	81779332	84623083	80811066	74169231	77450986	76774278	80227160	78177974	77616510	79215235	77236156	84200905	80283363	80398878	79057349	76474201	80705921	79728815	82148851	78377003	78544961	78843968	82064249	81464757	79101321	76393244	76526052	81415739	76508295	83879420	82225763	86289495	76301662	77760012	78773936	80725282	87770573	78353877	82656452	79342241	78811691	78811248	86604955	77111031	74327485	83598635	81206286	78500778	82197885	77540422	79941851	87417528	82265055	79040408	78166335	77852306	79712195	81092375	81288566	78284307	79300021	77057768	80075757	81205050	80556800	79912442	80924012	76913881	80889542	80940168	76124326	76759849	78732054	77903292	75942353	80837752	75276978	84840956	78578571	79746081	80941089	76251643	75894063	81759148	78124418	78923202	83475923	81725856	80629832	82211814	79427571	80089504	81794411	70505543	85034095	84388044	76157554	83259969	75817414	76170062	86355071	79459645	79142012	79639857	79125920
71449787	74709701	74609026	69448661	76698597	74630824	78121902	77658425	72938137	74801739	72881049	76585588	73841703	73534936	70231556	77001372	75787400	73067292	73975133	75724985	74919366	72413315	73638073	80677492	75062524	77336679	76788669	76519969	73809434	78275460	69888395	74460609	79653859	73895601	74560621	70385522	76569073	74648052	75649115	76181497	72839676	79898290	73953114	73609887	75857843	78169713	75880065	80373596	74894063	74434217	75702020	71562067	74194858	79051047	76285496	74920487	76017735	82045324	74691280	76198868	73545098	74956663	72638431	76282618	82763330	74796437	77625395	79115165	77847475	78779315	76003923	74873938	79021121	70500607	74683250	74989638	76250485	76617301	71896641	73708497	75935435	78705008	73507384	71113369	76830349	76562258	75795069	75060816	78101956	78415552	79926270	73155263	77233917	72554374	70685727	77538557	77596765	76376069	80024751	77256303	77285547	76008792	73633054	75517456	76333876	78802644	81482603	79342443	70306131	83391326	77430527	72910620	74777215	79930104	74588620	78966762	76726429	75217169	75358415	75418620	74292047	82632494	75667228	78891721	72674098	75392009	75653171	78605307	73328298	74565578	76292626	74950716	77609281	71901340	75614579	77611210	72557464	76602049	76899634	78360488	78986901	75018947	74572219	74435871	73621769	76149725	76355579	77058732	71178307	77094426	75627488	74686379	69908032	77778427	76425591	82252578	78724626	73210345	76790042	78822407	69468812	74635694	81491912	75094814	78673380	78166335	77360423	81882087	75919597	78159641	73777688	75801370	78526897	79376641	75914493	76964580	68436260	72596250	74493724	75378614	81590042	77866095	79183286	73349286	77694476	72748297	75674361	76066569	79251092	79626428	80219747	76206621	69443725	77318358	72922578	77999727	80706484	76459585	72653559	73627342	75484294	77775264	72790831	74150670	76394146	72856848	75718599	71646031	75298491	74753751	72766200	80034181	77009693	79037052	74816865	74739076	74212793	80165771	76974024	74968628	74334354	71783935	77644575	69041537	78880056	75777616	83373432	76125485	73220848	77246379	78873395	82041950	75079492	81467251	75988197	73795244	78401324	85724489	74506905	69176525	80091253	77810863	78785048	74119615	75410803	75691306	83597513	80827260	75747388	73702566	75588335	75010510	74267781	78808032	77130807	78517204	72290742	77151769	76280610	77659182	75769218	74576639	72474712	79716082	76705735	74215955	72667972	74508652	73796569	75970525	78855907	71213509	80594479	73966940	76574294	78192139	74737983	76074660	77858626	72292114	78675844	78034971	77378784	80137978	77975475	75248905	78673763	75990631	70982214	81649649	78039843	77515639	78835010	74436426	72264931	81014364	74779136	79007322	75553113	76252241
74818019	74020805	72127424	69721444	75578127	69112786	78003899	76347200	71371151	69478451	72927700	75553380	69366604	73329229	71479702	73448907	77463366	71796980	74698431	73982234	70574486	74067117	72686921	78009946	75341238	77933747	74947328	74907605	73560642	77468460	70373189	74969672	76863067	72140966	75268124	68063529	72002391	74462714	74900541	77070909	70060759	78802645	74252993	70759962	73116930	76556279	73742695	79396072	71746254	72257785	75215424	73273841	71973364	79361517	71925748	74653110	75497006	82227391	75651096	76066961	74765861	73663038	73099974	69251518	79564472	74936518	77825650	77095972	75179809	79393259	74934115	75179373	79821363	71273105	74892960	71568390	74621835	78518621	69895981	67242999	74093222	76082626	72252878	72235493	77169001	76497752	75614083	73417109	76518204	78014028	73068680	72303968	77444275	72660138	68189085	74357032	75104941	76897937	76446949	76378505	75889845	75856215	73601322	74863125	76485551	75914376	80570016	75539980	69545196	77870342	77211479	69604601	73684623	74659114	75669636	78088417	74953788	69201817	74757168	74381907	69758959	82537443	72740720	73120589	73343224	69574459	75504932	75380594	72640574	76207038	76071334	76096561	78418128	68544044	74286744	75006212	70931982	75404767	76798842	75316201	79006788	73135295	72760446	70622549	71467563	75410123	75347075	74189865	73188317	72333119	74618378	72764752	70760872	75320586	77791370	77831955	75470696	74254247	72430326	81098272	70279195	73486377	79802072	73293997	75298996	76777391	75332282	79039337	74137191	73287225	73031157	74965171	77493851	77796959	71037021	74755739	67964526	73163452	71142892	75316845	77810089	75985152	76014751	72643814	75523797	72842351	72554119	74929848	77459703	80230736	77708471	77798400	69965436	73093824	71975535	76434300	77356237	73286838	70259310	73043904	71676292	76252393	72615723	75607212	76732237	72970467	77713728	71709521	71240237	70925601	71921626	77834187	71542200	73697759	73315397	73237791	73708834	77454144	73855975	72158502	67038420	70627542	79458123	69992949	75754232	76833245	78426357	71759277	71989178	75915257	78924856	80631939	73016683	79449081	73549161	74167807	74774216	81118732	70942050	69956775	81407725	77602430	75851451	76753931	73444960	72216978	82410583	78363726	74198455	74270881	71978898	74407458	74051522	77089116	75617607	77478745	72682320	76604481	73800468	76488866	76355830	74100423	73026301	76225553	76831484	72722375	76224005	73175851	72976562	73052378	74805497	70754691	77094188	72824186	75911145	78185004	75168277	73425106	77830274	69770565	77124175	77300744	73599599	79782420	78419638	74766632	77947865	75897984	67114945	79333334	76393159	75538625	75919277	71961677	71505338	79738502	72382117	76033888	77474100	75640529
73013397	70051562	74597814	69711828	73422766	67426496	77768007	74086698	74892793	68752446	70828810	73294407	69618375	70489660	70120168	73183132	75458473	71232659	70325203	76723604	72235887	74295520	72773599	79255381	75255388	77361049	72052770	75577631	71598558	78143109	70991104	73134638	74298705	73302945	77315905	66759876	74874398	69769443	72763094	74715397	71929542	79613275	73905731	73400584	73228848	74490330	73426824	75742359	72900741	73232027	70822708	71812169	73760071	78050308	74087407	72487452	76785685	78817538	73161057	76253671	72749672	76582097	74765788	76588806	77339978	73563112	74814695	77282120	71176036	76570851	75773729	75722935	75127370	72970995	73739654	73729858	74002646	74834933	71156438	71397828	73028648	72592671	73521501	73377731	75478772	77357993	75111379	71333601	75923989	76631292	73525998	71164257	76833633	74135575	70986172	74277284	72201807	75569068	77805646	72145169	76299803	78880115	72474932	73382978	72466621	76976828	76844460	75403211	70682288	79715684	73144833	71135432	70579316	75828503	72191886	77303401	75377913	74303906	70850044	76167255	71860628	79914643	73049645	77627401	72732530	74101264	75545717	75330228	72212875	72279156	73865458	73458871	75479968	70131077	76196514	74843752	70311495	70507350	74769319	73804154	77006104	76554074	72380695	70961779	69383206	73120702	73062637	71618871	73372801	74598723	74896291	73456381	65405950	70579708	74972109	79899695	75164891	70492097	75657048	76472553	71913811	73013179	78934109	74019553	72414526	76390376	74599003	79784839	74412294	76116754	73424606	74833871	75571933	76738718	74099842	75000608	66696493	69722161	74367480	76719919	79177706	75136504	76808995	72577018	77454727	73572685	72926585	74240277	77250376	76262363	78223883	75343562	70105407	77640308	70929401	76451198	75699045	73915011	67477735	71269822	74956974	77530721	70196547	71375816	73355156	70270278	74960027	71744361	70334007	73802637	70555064	73363096	73869084	76801022	69699890	71651622	75581044	77220478	76751237	76770079	69667207	73149841	76747721	68502648	75679324	75015436	75881176	69921454	74368313	75792486	74939246	80037226	70757382	78838259	74512178	72637761	73921044	79495768	70509503	71909017	78188942	77746683	74844222	74012718	73414407	74520918	80688870	78168251	74379435	72907791	72605420	72913373	74533406	76831321	77605108	77190638	70339079	71531708	77067221	74730612	73236818	71768208	71366164	75430863	74441333	72643292	72456420	70317057	73608337	72449380	76061071	70375871	78837086	74212687	73412395	77629586	72288434	74389509	80212619	70709987	74432473	74206163	75017320	78758648	81197523	75046946	75278286	74639744	66816329	77336457	77136469	73839512	77191269	71912868	71976352	78428051	70137374	76257875	76456456	76869589
74625732	74502172	80515947	74854874	80130643	72290834	80543835	78940372	75872650	75554400	75819337	78844321	73846795	73407228	71815556	76438189	80339524	75198555	74938650	75572299	76484326	77138681	76723187	81025882	78454270	79661364	76849148	77611222	74586247	80994124	71823429	79609493	79082119	74952535	78804964	70448080	77918809	75733492	78275099	79001608	75476118	85469473	77922764	78430911	78658467	79826083	76831595	81818101	73552327	73857112	78505879	74577385	79114374	80587078	73958330	75052876	79934703	84744782	76625621	77361123	79557781	79892714	79639067	75580966	82830811	77002407	78532951	81517591	74508616	80448860	76717260	77909047	80080298	72614205	78272304	75498411	76442452	78919076	70889438	76353260	78285203	77367172	75422888	75481256	79358890	78610848	77402590	77952126	77885036	79727679	77958203	75766831	78645952	74768606	72325404	73986473	77595846	79454417	83184909	77680807	79017894	79446903	76680198	73992686	76121926	79982412	80692585	80788233	72225564	84606946	81366792	71759794	74335149	80033541	75499833	81918569	78139850	76856287	75472218	77403042	75812240	86049809	77068863	78388342	77041580	72853130	78527358	78677714	77178582	76245241	77449786	74738492	77977296	72096125	79412644	79975966	76083652	78384725	80874635	76991898	79766157	78883609	74188029	74685898	75518552	79731054	76905855	75095780	74216869	81567485	80628778	77128465	70743624	75638822	77252369	79924182	77710771	75137928	78524403	82845446	71977462	77306931	83037961	75684255	77715093	80172305	79996731	81136527	77772367	77278318	77670950	76770056	80768107	75814743	75567407	79116278	67140063	73827318	77192295	79072405	83872910	79698822	80229286	75384665	80180579	75747734	76978872	76006034	82037424	84463991	80400732	80378606	74397943	77590510	75190090	77740664	81024822	76501258	73752121	73440493	78216874	78916908	75886463	75864930	77470935	75139032	79921092	75999128	76117984	73594556	72782756	81666998	78627723	80496915	72757517	75206458	76252938	79116634	78722622	78881283	74732451	75711218	78079833	71334569	78960206	81671410	82611510	77877533	74622321	76931539	80009059	83449335	72211359	82404588	80004265	77011318	77505690	81565454	75448573	74510793	79767681	80313309	76427141	79727716	76839028	77307767	83669090	81588748	74388799	76029064	75841848	75777484	81358223	80202966	79974039	79501155	73576940	77336540	80157525	81423918	78622313	74566549	73190033	80237754	79938272	73090319	76019465	73804073	75661993	77403301	77326353	74071360	80910307	76962700	75682932	78080333	75605078	76080299	80364158	72805698	76583049	77847388	77918579	80942543	83179241	78839622	76502845	81134303	68601478	87243413	80775991	75300737	79243879	72977125	75140560	86954982	76719003	77618925	76784720	82325543
74051989	77489377	78027465	74864255	78001241	73795316	77045948	78868272	77436116	78339337	76532808	81032508	77785191	75061416	73231407	78432300	79146262	78531452	77012398	76456537	79895974	76329695	76377964	83294614	79621500	83585918	78765998	79805366	78488254	83431256	75458585	76244635	79715190	73469466	78856789	74602904	79972422	78704395	80638673	78570459	75871047	84940173	75458937	79474120	78101858	79679914	77343400	82316262	76303220	79727725	76635021	75250405	75646214	81512093	77846435	77425370	80918195	84599657	77941853	79863406	78773093	80723662	77956883	76338351	85842994	78026235	80057601	85344856	79824109	80770911	80948723	79601340	82336583	75797592	79455131	77897360	76590720	78917259	75850865	76045877	78480973	78694654	79143857	77490334	81621366	82330178	78516430	79549905	79732907	79813664	82769831	74947408	81742824	75017888	72028220	78207485	80247637	81129316	82304345	80639709	84289979	78779493	78577152	77592746	80644632	82118643	84544065	82852398	75041087	84496387	80324757	75597743	75114281	80999105	80325133	82902010	76724889	76844633	79412000	79402834	76274495	85835892	77802210	78134537	77265797	76041324	81987544	81370197	78203016	78299384	80443246	79733172	82327681	74748443	78971229	77698440	73977779	80936267	81092380	80579821	78243597	75605871	74690260	75769155	76479492	79162193	78029898	78481156	76674361	78613381	79581317	78018950	73833249	79887041	79582586	83394270	79575493	76126939	74985741	81919910	72609371	78420247	82236196	77296682	79881483	81337521	77840081	81723077	80766008	79805532	76432327	80006629	79863636	81064371	77742121	79883354	70670517	78672289	78179078	77922608	84906097	80372026	80451678	79360228	78265185	74564986	75795163	80056081	84964128	81234828	84707314	78724750	73066779	78958656	75323202	83983996	82962971	77316694	75730680	74721381	79307782	79551165	77778082	77347413	78439292	77882779	81651509	76892973	77718153	74916831	75845248	79951270	81915693	83246180	78569466	76960144	76873718	84814230	78861970	76973963	73851228	75976699	82372867	71674977	83972458	82480353	84282852	77055501	76512690	81001422	83840007	85797031	79291825	83275738	82296047	76881486	78992234	87773060	76584637	73928695	83296883	82200586	79303756	79038086	80184964	76118503	86773679	81676130	77879640	78318419	74123141	78956215	79518631	80326609	81740818	78069419	73591711	80345721	79466781	80390307	77440026	77620737	73925361	77823990	77442656	78150196	75499058	75652584	78239321	78190673	81203759	71346107	85973402	80571440	77620639	81163319	80008343	78360023	83715094	76115512	80883008	80674696	79243831	82918628	80222920	78770165	78521299	78435908	71733690	83826997	81915725	77703047	82115277	72967528	75730892	87092940	74178919	78395141	79859154	79786700
74390117	75172085	74788146	69692123	73672437	72289095	77470565	78725808	77301785	72736641	72089777	77394691	73141385	74862034	72600129	76872783	77315534	73272709	75081038	74623349	76816699	77133607	73665263	81988613	75396341	80046851	74204533	77636026	75707942	79560723	71406627	74956255	76410202	73745427	76114975	70636961	76334239	74972838	78644738	77888486	72765225	83519145	75467348	76875469	77145121	75758971	77229869	78757210	74265591	76631881	75176432	72793209	74203020	81750416	73634904	76550558	78292416	84484188	77063372	74261194	77001688	77976109	75061712	76581988	83866571	75137486	81517948	79318127	75802549	79054642	78588653	75356281	77160489	73055739	76968905	74391890	76121639	79020817	72344817	74084225	79936503	74640176	75665619	76130339	75758160	80160544	77402319	77369711	80058270	78992711	80104315	72001035	78112655	74835514	70887482	79223551	77901972	77248381	83175617	75113402	80571160	77837341	76294545	75338326	75896339	78408317	80683275	79643985	70621147	79695054	77674339	74911197	74695902	79372026	75964555	80702785	78078552	75510986	72184568	74860553	73819736	83402723	79370002	74870962	75187959	73389795	78589829	79970509	72233652	75314033	76037165	75757784	77668577	72874978	76809253	77139374	72220008	77608875	76209660	77387412	77345562	78145648	73580692	73130167	75345777	77035749	75720049	75880044	75636848	77866805	78013197	73687435	70606493	75576554	78472470	78655629	76961832	72780829	76925250	82233041	73651860	76916982	83338179	75328950	75925452	83350195	76003639	79334038	79889671	77288336	75925520	77471730	78763799	77272743	75010784	77849763	70118695	76071731	76613022	80969119	79787746	80389710	76801897	72776751	79929507	73345640	75498854	77410729	80441684	80306752	81618446	75825261	70880523	75610423	73611748	79825117	81317993	74846535	73329959	75155439	75147110	79380319	73869785	77428547	74788626	73021191	78026489	75427640	74807589	74598294	75686015	78534200	78723900	81278488	74034713	74588562	73730490	80582653	75544657	76137100	72904651	73928523	80565676	69939723	79304744	80061168	80600042	76558573	73044076	76983679	77443660	83538066	74785648	80504560	76901209	76561162	78585993	83506079	73986219	69235303	82791839	78703886	77000215	76830543	76563241	74768711	83231817	78769806	75292290	76957075	75949096	78025561	76406491	78580124	75925103	80047179	72044924	78695853	78827037	78895742	76772723	74444824	75690204	80647345	79802156	77083519	74359954	75874682	76052309	74520454	78510105	70321647	81744116	74794353	75733388	79916644	77952102	75005653	80739192	70240143	78887880	77274784	74744567	80202261	81378008	78507020	77011077	79968284	68499054	83242312	77743933	77542917	79162602	72607986	74376470	81857677	70997526	78103909	76199446	77971479
73380578	72636007	73750347	69019937	78030990	74033882	79221625	77461794	77138816	73526042	74146976	80070070	73141613	75242919	71741697	73896756	77588291	78714157	74583784	74586527	74965007	75755276	75944832	78446522	75275553	82218520	76992966	76653504	74524146	79385368	72611974	78812958	76973647	77329872	77607166	71126693	76332173	71902638	76777294	78885677	72595890	82638912	74894324	78138632	73364002	78358807	73960652	78440912	73657675	75539897	76733862	72896945	74102121	80122131	74383421	76253758	79123176	82133503	76173277	77858385	78601296	76890091	78082389	77608985	81320234	76660831	83084149	79794206	74773854	78048378	76352763	78924569	77289717	72622213	76190801	74680731	73576510	78990447	74037021	70606237	78384670	73911281	74595251	75148353	76483819	81054750	78741540	78051034	79948408	77824847	80836892	74602474	80257296	77242478	73758222	74946347	77600112	79771086	82692713	77501762	79918730	79342193	74791584	77785971	76256482	80271370	82097010	77543737	72192214	78085315	77825703	73025156	76312823	77398938	75689516	81395617	79117190	77502580	74121221	77263922	72921773	85281569	79716124	77575064	75491109	74213914	78623878	79200035	74113556	77928500	75957041	77950908	79265998	73064510	76892239	81464029	73661952	77203735	79800539	78075735	78989090	75517297	74812180	72402013	72985334	76321162	77295878	75170392	73959893	78709892	77983999	75924904	71630106	78929913	79954062	79453674	78569886	74627111	79811210	82933923	72740184	73928312	79252514	77249697	72759363	80479743	78097691	77467779	75872027	76781256	80086537	76752319	79391576	79869092	78478732	80795055	69904986	74640144	75705862	78424368	82378299	78891544	77339810	76727794	77598639	76471827	76295987	78295872	81675240	77133679	78806736	77587787	71910978	78691560	75004474	77244648	79836787	75306468	69838428	73735560	73670820	77864961	77536805	73826993	75094641	74486434	77085823	75936036	75953703	72473079	73749950	78497365	74441472	80518838	75854959	75374851	76593596	81206216	79197576	75677115	71205344	74010029	77942555	72667297	76105803	77451565	78982195	73791431	73894063	77990616	79453248	82513737	72755929	83507940	75549010	75974421	76570145	79825924	74004503	72959224	81685709	80097822	77724634	75486650	77674210	77061220	82300857	79332176	76944925	75247979	74728453	80713777	75813286	78317545	81706028	78070777	72348158	77661410	79391984	77770425	74448450	78136320	71137621	76829394	76512312	78050675	74645845	76478066	79385074	75787745	77512041	72625434	82474597	75335995	74232729	80778162	77310558	74937618	80125590	71236656	76856078	73925568	79473296	78727027	78789514	76919436	78414931	75729300	68353516	80734679	79524350	75631608	78661179	74789443	73721813	85126363	74372682	77424487	77882529	75358186
70357926	75458115	72914687	71668492	73666613	72557611	73937755	75952861	73588285	75346577	70542348	74727984	72081710	75067394	71257715	74220939	76315098	74453812	72908968	74984330	72943804	71423673	74219495	79532915	74751418	80006685	74254007	76863657	72104177	78835408	69203846	73738047	77640292	73875080	76004520	67731296	74997425	71967767	75572374	76281890	71952119	81890890	73338743	74990044	75079363	75562477	74992796	78585293	71950454	73859111	76157345	70422533	70473927	79863949	73616985	73448411	76851933	84247597	70611394	77240714	75167369	76430490	74216622	72259632	81427350	75551141	78873612	79288955	77020221	75731919	78388583	74566344	78582367	72135355	73861191	72331819	75385874	76544075	70208892	71545952	77172953	74042298	74234890	71873171	74827358	76646306	76924378	75561309	78120391	79767907	77677392	68697869	76231985	73074350	71334658	76863603	74378073	75782553	80098559	76067571	79649124	76380516	74199760	76135451	75666862	76768251	80279381	77812639	71111321	77805951	77317048	73122083	70150646	77102299	76453028	79168719	75747701	72110406	75607610	75108840	74414632	81095251	73340187	74277027	70995250	70575245	76015066	77321225	74292837	74101694	75685772	76951761	75825314	70835210	75395741	76108281	73251542	73974624	75290727	76846281	75861682	74202855	73194339	72128558	73956885	77903018	74632029	72989743	73106328	74289545	76874962	75759471	70546247	75169829	77912300	80892409	75952839	74831218	75652171	76066342	71511627	75640511	80238296	72892950	75087670	78204956	75392904	79045315	75898653	73212970	74692899	75291209	75900393	79138100	77530194	72332508	68526864	72097097	74388134	76670505	77888049	75677528	77772084	76132878	78040047	71620653	72148261	78904402	79234470	80833812	77729702	76123912	69427620	75768272	74412637	75768076	78975144	72987339	71729834	72904114	70870209	74217671	74458967	74982947	75258041	74309273	74953247	73736903	73723327	73216238	73739075	75134571	75883301	79985739	74148074	74224562	73860889	79583330	74489872	75513687	74115549	72836266	79999604	68511796	78929418	73851162	78101298	74159796	70724702	75525905	76769178	81804915	72827322	78849730	76314764	76722214	74749073	80342825	74129947	70183090	81101929	74910709	74588214	74377496	75395325	73954707	84526061	80290338	75384477	75849204	73451239	75055741	74708427	78243200	78607235	76564400	71496126	77213091	76593322	77518421	76966237	71473139	74264496	76054013	76442462	72618206	72548545	76797137	72335328	71229610	73974826	71699940	81510241	74528782	75391352	78896902	75372589	74199395	79309019	71131531	73992668	76276100	75781812	74474520	78165083	79000929	76968627	80714226	66110174	78515958	77690866	75198446	77519708	70800630	73019634	79506248	73929009	75402295	76014812	77469910
